"","bedrnavn","bedrnr","opprdato","type","fylke","COVID"
"11663","FINTHER DIGITAL AS
                ","930461296","2022-12-13","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"11664","FINTHER EIENDOM AS
                ","930459852","2022-12-13","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"11665","FISKE- OG TURUTSTYR AS
                ","930495441","2022-12-16","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"11666","FJORDLYS AS
                ","930346799","2022-12-01","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"11667","FORHEST AS
                ","930556602","2022-12-30","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"11668","FOTOGRAF LOTTE AS
                ","930382299","2022-12-08","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"11669","FRYYS BY TOBIAS BRÅTHEN
                ","930556823","2022-12-30","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"11670","FTI AS
                ","830373292","2022-12-07","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"11671","FTTH AS
                ","930375667","2022-12-08","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"11672","FURAN AS
                ","930540005","2022-12-27","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"11673","G FULLER HOLDING AS
                ","930366595","2022-12-08","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"11674","GEPARDEN AS
                ","930463736","2022-12-13","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"11675","GN RØR HOLDING AS
                ","930542849","2022-12-28","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"11676","GOMRE KAJDA
                ","930389072","2022-12-09","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"11677","GREVLETUNET BORETTSLAG
                ","930455105","2022-12-12","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"11678","GULAG HOLDING AS
                ","930517623","2022-12-21","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"11679","HANSEN V-TECH MASKIN
                ","830372202","2022-12-08","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"11680","HAVNERÅS BÅTVERKSTED
                ","930559547","2022-12-30","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"11681","HEIDI OPSANGER
                ","830516492","2022-12-21","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"11682","HELLENES IT AS
                ","930478466","2022-12-14","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"11683","HEUM MOTORSPORT AS
                ","930531448","2022-12-22","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"11684","HIPERS HEATERS AS
                ","930530441","2022-12-22","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"11685","HJELTEN HOLDING III AS
                ","930375616","2022-12-08","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"11686","HJELTEN HOLDING IV AS
                ","930375632","2022-12-08","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"11687","HJERTNESPROMENADEN EIENDOM AS
                ","930376949","2022-12-10","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"11688","HOF SNEKKERSERVICE AS
                ","930505269","2022-12-19","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"11689","HOGNE HOLDING AS
                ","930462527","2022-12-13","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"11690","HOLMEJORDETVEIEN 17 AS
                ","930390879","2022-12-10","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"11691","HORTEN BÅTSENTER HOLDING AS
                ","930465720","2022-12-14","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"11692","HORTEN FOOD AS
                ","930456276","2022-12-12","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"11693","HORTEN MALE SERVICE AS
                ","930341118","2022-12-01","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"11694","HVERVEN BEGRAVELSESBYRÅ II AS
                ","930384496","2022-12-08","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"11695","HÅKON HETTERVIK
                ","930459437","2022-12-20","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"11696","IT CONSULTING JAMHURI ALI
                ","930498238","2022-12-19","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"11697","JA BAKKE SERVICE
                ","930510262","2022-12-21","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"11698","JOBBFLYT JACOBSEN
                ","930453803","2022-12-12","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"11699","JONLI HOLM AS
                ","930379638","2022-12-08","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"11700","JOWI AS
                ","930453757","2022-12-12","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"11701","KAASE BYGG AS
                ","930341622","2022-12-02","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"11702","KDK EIENDOM AS
                ","930377635","2022-12-07","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"11703","KILEN BILPLEIENE AS
                ","930485667","2022-12-15","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"11704","KIOSKDRIFT MITSLAL GEBREYESUS
                ","930371440","2022-12-07","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"11705","KJÆR-HOLDING AS
                ","930555746","2022-12-30","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"11706","KLE HOLDING AS
                ","930380644","2022-12-08","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"11707","KOMPLETT INVEST AS
                ","930457124","2022-12-12","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"11708","KONSULENT MJAATVEDT
                ","930381527","2022-12-08","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"11709","KR FLEXSI SKABLAUSKIENE
                ","920577768","2022-12-08","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"11710","KRAVIK GJELSTAD AS
                ","930539457","2022-12-27","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"11711","KYANON DIGITAL MANH
                ","930506966","2022-12-20","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"11712","LENK INVEST AS
                ","930476544","2022-12-14","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"11713","LONE PINE INVEST AS
                ","930503789","2022-12-24","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"11714","LSTH AS
                ","930375659","2022-12-08","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"11715","M2K SEILIUS
                ","929434382","2022-12-15","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"11716","MARIUS UNDRUM JENSEN
                ","930498904","2022-12-21","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"11717","MARTIN DALEN
                ","930527556","2022-12-22","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"11718","MELSOMVIK AS
                ","930342173","2022-12-01","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"11719","MILJØKJØKKEN PEDERSEN
                ","930500798","2022-12-19","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"11720","MINDFULFYSIO TEIEN
                ","930453595","2022-12-12","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"11721","MINT TEIE AS
                ","930357456","2022-12-05","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"11722","MUNCHS CAFE OG RESTAURANTER AS
                ","930359912","2022-12-05","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"11723","MURMESTER TREVLAND & SØNN AS
                ","930372684","2022-12-07","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"11724","NB MASTERHUS AS
                ","830468722","2022-12-14","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"11725","NEEV AS
                ","930485527","2022-12-15","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"11726","NLM-BARNEHAGE BOTNESTUA AS
                ","930452394","2022-12-09","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"11727","NLM-BARNEHAGE FREDLY AS
                ","930391646","2022-12-09","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"11728","NRG AS
                ","930471224","2022-12-14","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
"11729","NYE OSLOFJORD AS
                ","930471992","2022-12-14","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Under"
