"","bedrnavn","bedrnr","opprdato","type","fylke","COVID"
"4656","T.G. ENTREPRENØR AS
                ","820886232","2018-05-24","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"4657","TA UTVIKLING AS
                ","920806503","2018-05-02","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"4658","TERJE ALSTAD HOLDING AS
                ","920808565","2018-05-02","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"4659","THAMSHAVNTUNET BOLIGSAMEIE
                ","920812341","2018-05-03","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"4660","TKTM AS
                ","920933459","2018-06-01","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"4661","TO BE ME THULASIDAS
                ","920912982","2018-05-29","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"4662","TOAR BYGG AS
                ","920810462","2018-05-02","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"4663","TORVSLETTEN EIENDOM AS
                ","920887945","2018-05-24","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"4664","TR BILDELER TOMASZ RUTKOWSKI
                ","920864937","2018-05-16","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"4665","TRIO NO TREBLE DA
                ","920829570","2018-05-08","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"4666","TROLLBU HOLDING AS
                ","920933335","2018-06-01","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"4667","TRONDHEIM FRITIDSUTSTYR AS
                ","920861644","2018-05-16","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"4668","TRONDHEIM TAXI SERVICE AS
                ","920859534","2018-05-15","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"4669","TRONDHEIM TRANSPORT John Arne Wik
                ","984364210","2018-05-22","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"4670","TÅF HOLDING AS
                ","920897371","2018-05-25","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"4671","ULVANG MOTOR
                ","820836472","2018-05-09","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"4672","URAN TAXI AS
                ","920808085","2018-05-02","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"4673","UTLEIE-FORVALTNING.NO DA
                ","920867820","2018-06-01","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"4674","UTLEIESELSKAPET KIRKEGATA AS
                ","920815340","2018-05-03","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"4675","VAI HOLDING AS
                ","920929192","2018-06-01","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"4676","VAL PLUSS AS
                ","920813127","2018-05-04","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"4677","VARIANT AS
                ","920933408","2018-06-01","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"4678","VEISLETTEN ALLE AS
                ","920900534","2018-05-28","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"4679","VIGELPIKEN AS
                ","920806953","2018-05-02","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"4680","VIKAN INVESTMENTS AS
                ","920873812","2018-05-22","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"4681","VIKHAMMER MOTEL AS
                ","920853080","2018-05-15","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"4682","VIKING VENTURE 16 AS
                ","920882757","2018-05-25","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"4683","VINTERVOLL MELHUS EIENDOM AS
                ","920848494","2018-05-14","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"4684","WATER REUSE TECHNOLOGIES AS
                ","920847897","2018-05-14","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"4685","WERGELAND HJEMMEL AS
                ","820895762","2018-05-25","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"4686","WERGELAND HJEMMEL II AS
                ","920895913","2018-05-25","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"4687","WILD WOOD MACRAME DA
                ","920849431","2018-05-14","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"4688","WÆRNESS KOMPETANSE AS
                ","920806996","2018-05-15","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"4689","YTRE SØRBYGA FELLESBEITE SA
                ","920872441","2018-05-22","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"4690","ØYSTEIN ARBO STUDIO AS
                ","920843654","2018-05-11","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"4691","ÅSHEIM SAMDRIFT DA
                ","976256123","2018-05-29","Rettelse av foretaksnavn                          
                ","Trøndelag","Før"
"4692","A - Å BYGG & EIENDOM AS
                ","921073968","2018-06-28","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"4693","ABRAHAMSEN
                ","921033923","2018-06-20","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"4694","ACG HOLDING AS
                ","820957202","2018-06-07","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"4695","ADVENTURE TRAVEL NORWAY AS
                ","920934560","2018-06-02","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"4696","AER CONSULTING AS
                ","820936442","2018-06-02","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"4697","AKTIV INCREO AS
                ","921039778","2018-06-25","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"4698","ALABDULLAH NIDAL
                ","920995098","2018-06-13","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"4699","ALTOMRØR VVS AS
                ","920927874","2018-06-15","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"4700","AM BYGGSERVICE AS
                ","821011442","2018-06-15","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"4701","AMERICAN STEAKHOUSE 1 AS
                ","921065817","2018-06-27","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"4702","AMUNDAL SAMDRIFT DA
                ","920987753","2018-06-12","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"4703","AN-MOTOR AS
                ","921076053","2018-06-28","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"4704","ANDRESEN EIENDOM OKSVOLL AS
                ","920991912","2018-06-13","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"4705","ANGEL UNIVERSE ASOSIATION ARE MORTEN BRENNA
                ","994731130","2018-06-29","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"4706","ANSNES MASKIN & TRANSPORT
                ","920938183","2018-06-02","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"4707","AQUA RENHOLDSTJENESTER PIA SYNNØVE WELDE
                ","921049226","2018-06-22","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"4708","ARKA EIENDOMMER AS
                ","921086423","2018-06-29","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"4709","ARON HJELLUP
                ","920993176","2018-06-12","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"4710","AS MORRO ME STOFF
                ","921057938","2018-06-26","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"4711","ASTIL INVEST AS
                ","920951139","2018-06-06","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"4712","AUDIOPLUS NORGE AS
                ","920987087","2018-06-12","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"4713","AUSTRA MASKIN AS
                ","921057253","2018-06-26","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"4714","BANGSUND VVS RÅDGIVNING
                ","820918142","2018-06-05","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"4715","BBH AS
                ","921044828","2018-06-22","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"4716","BELLEMOI AS
                ","920964567","2018-06-12","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"4717","BERG OPPMÅLING AS
                ","921031289","2018-06-20","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"4718","BESELECT INVEST AS
                ","921067607","2018-06-27","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"4719","BETONG OG SNEKKER SERVICE KRYZSTOF JANKOWSKI
                ","921001932","2018-06-14","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"4720","BG GRUNNARBEID AS
                ","821045762","2018-06-22","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"4721","BILSKADESENTERET HOLDING AS
                ","920933378","2018-06-14","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"4722","BIRGER DIMITRIJ HENRIKSEN
                ","821015162","2018-06-18","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"4723","BITFLIP HOLDING AS
                ","821073812","2018-06-28","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"4724","BJERKE IT
                ","920965938","2018-06-08","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"4725","BJERKENÅS INNOVATION
                ","894806842","2018-06-18","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
"4726","BJØRKHAUGEN TRANSPORT OG UTLEIE AS
                ","921076444","2018-06-28","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Før"
