"","bedrnavn","bedrnr","opprdato","type","fylke","COVID"
"616","KROGHFISK AS
                ","920462537","2018-02-20","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"617","LAKSELV DYREKLINIKK AS
                ","920422373","2018-02-13","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"618","LARSENS TECHNOLOGY SERVICE
                ","920430317","2018-02-13","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"619","MARCUS SMOOTH FISHING AS
                ","920452469","2018-02-16","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"620","MEHAMN EGNESENTRAL AS
                ","920478549","2018-02-22","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"621","MYRVOLD MAT DA
                ","920397743","2018-02-07","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"622","NORDNORSK BEREDSKAP AS
                ","920443303","2018-02-15","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"623","NORLITA AS
                ","820521692","2018-03-01","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"624","OBELIX HAVFISKE AS
                ","920499295","2018-02-26","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"625","ODD INGE SØR-REIME AS
                ","920361757","2018-02-01","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"626","PIUNGEN AS
                ","920491340","2018-02-26","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"627","PROKURIA NORD AS
                ","920511007","2018-02-28","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"628","SENTRUM TANNKLINIKK ALTA AS
                ","820328922","2018-02-05","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"629","SENTRUMSPARKEN BOLIG OG NÆRINGSSAMEIE
                ","820487052","2018-02-28","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"630","SITESENSE AS
                ","920390455","2018-02-06","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"631","TANA PANORAMA APARTMENTS AS
                ","919835931","2018-02-13","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"632","VIDMANTAS GUCAS
                ","920460011","2018-02-19","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"633","ØVERLI EIENDOM AS
                ","920442269","2018-02-15","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"634","2TALPARTNER AS
                ","920660657","2018-03-26","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"635","A THOMASSEN HOLDING AS
                ","920586481","2018-03-12","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"636","ACHO AS
                ","920542301","2018-03-05","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"637","ARCTIC ILO AS
                ","920545866","2018-03-13","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"638","ASSER AS
                ","920667740","2018-03-28","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"639","AURORA KOMPETANSE AS
                ","920647081","2018-03-26","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"640","BACKHOLM ANDERSEN TAXI
                ","920244106","2018-03-01","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"641","BERKANA EIENDOM AS
                ","920602010","2018-03-14","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"642","BETTER LIFE NORWAY AS
                ","920595375","2018-03-13","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"643","BLIKK I NORD AS
                ","920617115","2018-03-19","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"644","C BØLGEBLIKK AS
                ","920666205","2018-03-28","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"645","COARVAI AS
                ","920537650","2018-03-05","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"646","ECO-DESIGN ANATOLY MOYSOV
                ","920559468","2018-03-13","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"647","EINAR GUTTORMSEN DAGLIGVARE AS
                ","920554644","2018-03-07","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"648","FJORD SAFARI AS
                ","920586082","2018-03-13","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"649","GESAN EIENDOM AS
                ","920611559","2018-03-15","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"650","HAK STEEL AS
                ","920649742","2018-03-22","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"651","HAMMERFEST RORBUER AS
                ","920592546","2018-03-13","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"652","HELSE I FOKUS AS
                ","920648193","2018-03-22","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"653","HUNFISH V/ WAGNER
                ","920351816","2018-03-27","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"654","INGE OLSEN AGENTUR
                ","920547346","2018-03-22","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"655","KABBAZ S
                ","920594042","2018-03-13","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"656","KENNETHS GARASJE AS
                ","920657478","2018-03-26","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"657","KIRKENES SYKEHUS EIENDOM AS
                ","920514057","2018-03-09","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"658","MARELIUS CONSULTING - OTTAR ZAHL JONASSEN
                ","919450371","2018-03-19","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"659","MARKVEIEN 2 AS
                ","920587232","2018-03-13","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"660","MBK HOLDING AS
                ","920562558","2018-03-07","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"661","MK EVOL AS
                ","820626842","2018-03-23","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"662","MYHRE FIS
                ","820650522","2018-03-23","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"663","NORDKAPPFISHING NUF
                ","820164652","2018-03-22","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"664","NORLITA AS
                ","820521692","2018-03-01","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"665","NORTHERN CATCH AS
                ","920647677","2018-03-22","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"666","OII AS
                ","920625800","2018-03-20","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"667","OLE AILU GAUP
                ","920574459","2018-03-09","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"668","OTHAL AS
                ","920559115","2018-03-07","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"669","POLAR MANAGEMENT AS
                ","920586031","2018-03-12","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"670","QUEENJ SHEEP AND KLUCK-KLUCK JANNICKE MERETE MYHRE SØRENSEN
                ","920566456","2018-03-08","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"671","REPVÅG CAMPING-NORDKAPP AS
                ","920573738","2018-03-14","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"672","RØVERHIET AS
                ","920609740","2018-03-15","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"673","SAMI AURORA AS
                ","920624510","2018-03-19","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"674","SARAS SIIDA AS
                ","920610293","2018-03-23","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"675","SR SMUK AS
                ","920626122","2018-03-19","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"676","SS FISK AS
                ","920597033","2018-03-14","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"677","SVEIN JOHANSEN TRANSPORT AS
                ","920603270","2018-03-14","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"678","SØNVISEN HOLDING AS
                ","920587453","2018-03-12","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"679","TANA PORT-SERVICE AS
                ","920558526","2018-03-09","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"680","TANAHUS AS
                ","920609562","2018-03-15","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"681","TECH'S HOLDING AS
                ","920648215","2018-03-23","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"682","THOMASSEN HOLDING AS
                ","920549292","2018-03-12","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"683","W-HOLDING AS
                ","920558356","2018-03-07","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"684","ØT MASKIN AS
                ","920616941","2018-03-16","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"685","ADAMSDALEN VEILAG SA
                ","919135034","2018-04-13","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
