"","bedrnavn","bedrnr","opprdato","type","fylke","COVID"
"13262","BOMER 26 AS
                ","929556410","2022-07-27","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13263","BOMMYR AS
                ","929469348","2022-07-08","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13264","BORSHAVN BIG FISH COMPANY AS
                ","929465512","2022-07-08","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13265","BORÅS OG SKAUEN VANNANDELSLAG SA
                ","917220247","2022-07-04","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13266","BREIMOEN HOLDING AS
                ","929577361","2022-07-30","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13267","BRIKLAND HOLDING AS
                ","829514672","2022-07-20","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13268","BRUKT BODEN AS
                ","929529502","2022-07-22","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13269","BRYGGEBYEN FOLKEBAD AS
                ","929543904","2022-07-26","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13270","BRØDRENE-JOHANNESSEN AS
                ","929577256","2022-07-30","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13271","BYGDE MASKIN AS
                ","929461754","2022-07-14","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13272","BYGGKONSULENT SØR AS
                ","929538412","2022-07-23","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13273","BYGGMESTER HELLÅS AS
                ","929488407","2022-07-13","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13274","BYGGMESTER RØYSELAND AS
                ","929416694","2022-07-20","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13275","CARMEN CONSEPT AS
                ","929532996","2022-07-22","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13276","CBIRK EIENDOM AS
                ","929465156","2022-07-07","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13277","CEBI AS
                ","929542045","2022-07-25","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13278","CEBI INVEST AS
                ","929542061","2022-07-25","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13279","CHRISFIT HENRIKSEN
                ","929535995","2022-07-23","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13280","CHRISTOPHERS MODELLBUSSER V/ CHRISTOPHER JOHANSEN
                ","929525663","2022-07-21","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13281","COLLETT EIENDOM AS
                ","929444094","2022-07-01","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13282","COWBOY GRILL OG CRISPY AL-ALI
                ","929502299","2022-07-18","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13283","DAMMAN MASKIN AS
                ","929487990","2022-07-13","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13284","DANCY SPORT AS
                ","929557905","2022-07-28","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13285","DEKKOMSETNING EIENDOM AS
                ","929500792","2022-07-18","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13286","DETALJISTEN AS
                ","929405471","2022-07-04","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13287","DR. GUNHILD AS
                ","929501284","2022-07-18","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13288","DR. SIRI DALSMO BERGE AS
                ","929474007","2022-07-11","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13289","ECOSENSE HOLDING AS
                ","829479362","2022-08-01","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13290","EFW AS
                ","929576349","2022-07-30","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13291","EIENDOMSSELSKAPET KAROSSERIEN AS
                ","829488892","2022-07-13","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13292","ELISABETH ULSETH AS
                ","929507738","2022-07-19","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13293","ELLINGSEN SOLUTIONS
                ","929513428","2022-07-20","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13294","EMILLIASEN FIX OG REPARASJONER
                ","929503724","2022-07-28","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13295","ENTI AS
                ","929543823","2022-07-26","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13296","ESPMAR EIENDOM AS
                ","929545443","2022-07-26","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13297","EZH AS
                ","929520289","2022-07-21","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13298","FALCK FORVALTNING AS
                ","929454901","2022-07-05","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13299","FARGERIKE DRØMMER ENTERTAINMENT MONIKA KLEINA
                ","929501179","2022-07-16","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13300","FERDI AS
                ","929516230","2022-07-20","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13301","FIE GÅRD AS
                ","929465695","2022-07-07","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13302","FJØSET LØDDESØL ANS
                ","929481909","2022-07-21","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13303","FLASH HOLDING AS
                ","929581474","2022-08-01","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13304","FORHANDLER NIKZAD
                ","929513975","2022-07-20","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13305","FOTOGRAF AUDUN BORGEMYR AS
                ","929361148","2022-07-01","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13306","FOTOVOLT AS
                ","929479327","2022-07-11","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13307","FRK. VEHUSHEIA LINDA VEHUSHEIA LARSEN
                ","929575903","2022-07-30","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13308","FRØYTLAND BYGG AS
                ","929495918","2022-07-15","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13309","FT-INVEST AS
                ","929516133","2022-07-20","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13310","FZ ANDLEEB CLOTHING & TRANSPORT
                ","929476115","2022-07-14","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13311","G.T.G TOMTEUTVIKLING AS
                ","929444671","2022-07-01","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13312","GAGA AS
                ","929448790","2022-07-05","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13313","GALLERI ARTDENOR ESPEN HENNIG-OLSEN
                ","929469836","2022-07-08","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13314","GAPO TRANSPORT AS
                ","929543858","2022-07-26","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13315","GAUPEMYRHEIA 2 AS
                ","929484479","2022-07-13","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13316","GEIR ROLAND
                ","929519507","2022-07-20","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13317","GREEN BIO DRØBAK AS
                ","929535367","2022-07-22","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13318","GREEN HOLDINGS URKE AS
                ","929559959","2022-07-28","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13319","GREEN WAVES BOATS AS
                ","929453581","2022-07-05","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13320","GREEN WAVES ENERGY AS
                ","929453557","2022-07-05","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13321","GRENSTØL NÆRINGSBYGG AS
                ","929479270","2022-07-11","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13322","GREPPESTØL LYSTGÅRD AS
                ","829492962","2022-07-14","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13323","GUNNEBRINK HOLDING AS
                ","929529669","2022-07-28","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13324","GÅSLEVANNSVEIEN SA
                ","929227212","2022-07-01","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13325","H2SEA AS
                ","929537858","2022-07-23","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13326","HABIBI MIX AS
                ","929484037","2022-07-13","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
