"","bedrnavn","bedrnr","opprdato","type","fylke","COVID"
"11374","TH GRUPPEN AS
                ","929306503","2022-06-07","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11375","THINN AS
                ","929340825","2022-06-11","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11376","TIMUS BYGG AS
                ","929338146","2022-06-11","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11377","TOLERUD EIENDOM AS
                ","929443152","2022-06-30","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11378","TOLLBUGATA 37-39 AS
                ","929431014","2022-06-28","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11379","TOSSEVIKA VA AS
                ","929313151","2022-06-08","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11380","TOTTESKOGEN PROSJEKT AS
                ","929162277","2022-06-23","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11381","TRES HERMANAS IMPORT CO. AS
                ","929363086","2022-06-15","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11382","TRIPPEL AS
                ","929336003","2022-06-11","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11383","TV VISION HEAVEN AS
                ","929395808","2022-06-21","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11384","TV4 INVEST AS
                ","829345862","2022-06-15","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11385","TVENGE KRIMA STYLE
                ","929418034","2022-06-25","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11386","USTEKVEIKJA ENERGI HOLDING AS
                ","929360036","2022-06-15","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11387","VANIFIED AS
                ","829425912","2022-06-27","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11388","VENTURA BOATS AS
                ","929400518","2022-06-22","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11389","VESTRE BERGET HOLDING AS
                ","929326849","2022-06-10","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11390","VESTRE BERGET VANNSELSKAP AS
                ","929446704","2022-07-01","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11391","VIKEN HUS OG EIENDOM AS
                ","929361946","2022-06-15","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11392","VIKERFJELL B&A AS
                ","929444213","2022-07-01","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11393","VIKTORIAHAVEN KLAUSEN
                ","929374657","2022-07-01","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11394","VKN TRANSPORT REZA
                ","829411172","2022-06-23","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11395","WT EIENDOM AS
                ","929401492","2022-06-23","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11396","ZV HOLDING AS
                ","929413938","2022-06-24","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11397","ØVRE STORGATE 54-56 AS
                ","929306120","2022-06-07","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11398","ØVSTETUN CONSULTING AS
                ","829333902","2022-06-10","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11399","ÅL RENOVERING AS
                ","929370740","2022-06-16","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11400","ABSOLUTE FASHION LAUTEN
                ","929498224","2022-07-26","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11401","AFEK HOLDING AS
                ","829537702","2022-07-23","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11402","AKLILU GABIR
                ","929491076","2022-07-14","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11403","AKSNES RØR AS
                ","929461746","2022-07-06","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11404","AL BJERKNES INVEST AS
                ","929469860","2022-07-08","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11405","ALKIT UTLEIE AS
                ","929530403","2022-07-22","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11406","ALSAYADI CO
                ","929493109","2022-07-14","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11407","ALT FIKSET AS
                ","929565967","2022-07-28","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11408","ALTI SKADEDYR AS
                ","929478584","2022-07-11","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11409","AMMAR R HOLDING AS
                ","929470370","2022-07-08","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11410","ANDREASSEN BEGRAVELSESBYRÅ AS
                ","929510615","2022-07-19","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11411","ARKA ENERGI AS
                ","929511751","2022-07-19","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11412","ASKIM BYGGEVAREHUS AS
                ","999329853","2022-07-30","Rettelse av foretaksnavn                          
                ","Buskerud","Under"
"11413","ATEAM HOLDING AS
                ","929501098","2022-07-16","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11414","BAKKEVEIEN BORETTSLAG
                ","829534312","2022-07-22","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11415","BARBO LIVSSTILSVEILEDNING
                ","929490584","2022-07-15","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11416","BILXPERT AS
                ","929556836","2022-07-27","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11417","BLÅ KORS TJENESTEPRODUKSJON RINGERIKE AS
                ","929456580","2022-07-09","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11418","BROMUNCH AS
                ","929577841","2022-07-30","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11419","BRUS INVEST AS
                ","929578767","2022-08-01","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11420","BUSKERUD BYGG OG EIENDOM AS
                ","929512529","2022-07-19","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11421","BYGG ENTREPRENØR KRANSBERG
                ","929472381","2022-07-08","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11422","BYGG STYLE HOLDING AS
                ","929457099","2022-07-05","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11423","BYGGENTREPRENØREN ØST AS
                ","929552377","2022-07-27","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11424","BØLGELENGDE SCHRUMPF FILM OG LYD
                ","929513401","2022-07-20","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11425","CARE4COMPANION AS
                ","829471132","2022-07-08","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11426","CATAPULT FILM AS
                ","929516842","2022-07-20","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11427","CHARLOTTE AS
                ","929516354","2022-07-20","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11428","COACH SINCLAIR AS
                ","929445163","2022-07-01","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11429","DELTA DRIFT AS
                ","829555212","2022-07-27","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11430","DENS EIKER AS
                ","929507746","2022-08-01","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11431","DENSART AS
                ","929507711","2022-07-19","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11432","DEONA BERGELI THE LOTUS BASE
                ","929493729","2022-07-15","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11433","DRAMMEN GLASSMESTERVERKSTED/ ALTIGLASS AS
                ","929533186","2022-07-22","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11434","EASYREPAIR AS
                ","929495675","2022-07-15","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11435","EFFEKT PÅ NETT AS
                ","929374169","2022-07-07","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11436","ELFEM AS
                ","929542703","2022-07-27","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11437","EMMYS HOLDING AS
                ","929565312","2022-07-28","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11438","ENERGY INVEST AS
                ","929450787","2022-07-05","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11439","ENGEN FJELLSPRENGNING AS
                ","929529251","2022-07-22","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11440","ENTERPRISE LOGISTICS NUF
                ","929352157","2022-07-20","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
