"","bedrnavn","bedrnr","opprdato","type","fylke","COVID"
"5893","SKNB HOLDING AS
                ","928943984","2022-03-17","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5894","STANGNES BILSKADE AS
                ","928857670","2022-03-02","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5895","STEAM AS
                ","928972933","2022-03-23","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5896","STEAM EIENDOM AS
                ","928972917","2022-03-23","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5897","STEAM INVEST AS
                ","928883779","2022-03-07","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5898","STORGATA 48A AS
                ","928854264","2022-03-02","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5899","SVMA AS
                ","929002938","2022-03-29","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5900","TEDROS
                ","828949292","2022-03-18","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5901","THR & DATTER MASKIN AS
                ","929003845","2022-03-29","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5902","TK EIENDOM NOR AS
                ","928883507","2022-03-07","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5903","TROMSØ FORSIKRINGSSENTER HOLDING AS
                ","928881105","2022-03-08","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5904","TROMSØ KLANGMEKANISKE AS
                ","928866777","2022-03-03","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5905","VALVÅG AS
                ","928869407","2022-03-04","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5906","VILDE VANG AS
                ","928919536","2022-03-11","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5907","VILLASERVICE NORD AS
                ","928924459","2022-03-14","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5908","VOLT RØR AS
                ","928873668","2022-03-08","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5909","WILSGÅRD TORSK AS
                ","928994007","2022-03-28","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5910","ÅKENES SOLUTIONS
                ","929017374","2022-04-01","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5911","AIN AS
                ","929107934","2022-04-27","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5912","ALF HENRIK AS
                ","929064453","2022-04-12","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5913","AUTHENTIC TROMSØ AS
                ","829054922","2022-04-08","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5914","B.NØSTVOLD HOLDING AS
                ","929098471","2022-04-25","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5915","BERG GRAVING & TRANSPORT AS
                ","929045963","2022-04-07","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5916","BOTHNER MAGI AS
                ","929016025","2022-04-05","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5917","BRENNE MULTISERVICE
                ","928896315","2022-04-01","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5918","DESKJOCKEYS CONSULTING GROUP AVDELING NORGE
                ","928271749","2022-04-11","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5919","DIN AVTALEPARTNER AS
                ","829064782","2022-04-12","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5920","ELISABETH JAKOBSEN
                ","929026055","2022-04-04","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5921","EVENTYR HALLEN
                ","929024001","2022-04-04","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5922","FEME HUD OG KROPPSPLEIE AS
                ","929019717","2022-04-01","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5923","FISHCOM AS
                ","929059689","2022-04-09","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5924","FRAMON INVEST AS
                ","929029879","2022-04-05","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5925","GAMTOFTA AS
                ","929124979","2022-04-29","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5926","HAAJA HOLDING AS
                ","929024176","2022-04-04","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5927","HÅKONSEN DRIFT AS
                ","929034597","2022-04-05","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5928","HÅKONSEN INVESTERINGER AS
                ","929034589","2022-04-05","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5929","HÅNDTVERKER JUNE MONG AS
                ","929020677","2022-04-01","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5930","ISSA FRISØR AS
                ","829090872","2022-04-22","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5931","JOHNSEN DEV
                ","928751007","2022-04-12","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5932","JWK RØR OG BYGGETJENESTE V/JW KRISTIANSEN
                ","929054474","2022-04-08","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5933","KNAUSEN DRIFT AS
                ","929073347","2022-04-20","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5934","KRISTIANSEN NETTHANDEL
                ","929122348","2022-04-29","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5935","KVALSUND LODGE AS
                ","929122054","2022-04-29","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5936","M2-UTLEIE AS
                ","929065417","2022-04-12","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5937","MAGNUS HENRIKSEN AS
                ","929090810","2022-04-22","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5938","MOEGGA DAGLIGVARE AS
                ","829061902","2022-04-11","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5939","MULTI CO. TEAM AS
                ","929044401","2022-04-08","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5940","NG EIE AS
                ","929114205","2022-04-28","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5941","NORDIC CLOUD AS
                ","929125711","2022-04-29","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5942","NYE SENJA SJØTRANSPORT AS
                ","829030942","2022-04-05","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5943","OK ENGVOLL
                ","928983242","2022-04-11","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5944","OLSEN ULTRA MULTISERVICE
                ","829084732","2022-04-21","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5945","PHASE TRANSITION AS
                ","929106814","2022-04-27","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5946","POLAR LIGHTS PHOTO TOURS AS
                ","929096975","2022-04-25","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5947","POLAR PANORAMA LODGE AS
                ","929073762","2022-04-20","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5948","RETU INVEST AS
                ","929109058","2022-04-27","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5949","ROGNMO EIENDOM AS
                ","928993914","2022-04-26","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5950","SABRURA HARSTAD AS
                ","929070755","2022-04-19","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5951","SAMEIET FOSSBAKKBYGGET
                ","926296655","2022-04-05","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5952","SAMEIET NORDBYEN
                ","929044835","2022-04-07","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5953","SAMEIET SELJESTAD HAGE
                ","929046226","2022-04-07","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5954","SKARP EQUIPS WAMMER
                ","928964140","2022-04-04","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5955","SKOG OG BREIVOLL FLYTEBRYGGE SA
                ","915725538","2022-04-26","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5956","SOT HARSTAD AS
                ","929074130","2022-04-20","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5957","TOVES TRADISJONSMAT AS
                ","929108647","2022-04-27","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5958","VIDSYN HOLDING I HAVGAPET AS
                ","929101014","2022-04-26","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5959","ÅKENES SOLUTIONS
                ","929017374","2022-04-01","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5960","ABDERA AS
                ","929161297","2022-05-05","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
